imdb_title_id,year,genre,colors,genre_1,genre_2,genre_3,color_1,color_2,color_3,color_4,color_5
tt0096933,1989,"Action, Crime, Thriller","['black', 'gray', 'gray', 'white', 'maroon']",Action, Crime, Thriller,black, gray, gray, white, maroon
tt0096943,1989,"Biography, Drama","['black', 'silver', 'gray', 'gray', 'black']",Biography, Drama,,black, silver, gray, gray, black
tt0096951,1989,"Drama, Romance, Western","['olive', 'silver', 'gray', 'black', 'teal']",Drama, Romance, Western,olive, silver, gray, black, teal
tt0096952,1989,"Action, Sport","['olive', 'olive', 'black', 'silver', 'black']",Action, Sport,,olive, olive, black, silver, black
tt0096953,1989,"Comedy, Drama, Romance","['silver', 'black', 'navy', 'silver', 'gray']",Comedy, Drama, Romance,silver, black, navy, silver, gray
tt0096969,1989,"Biography, Drama, War","['gray', 'black', 'silver', 'maroon', 'gray']",Biography, Drama, War,gray, black, silver, maroon, gray
tt0096976,1989,"Adventure, Comedy","['gray', 'silver', 'black', 'silver', 'olive']",Adventure, Comedy,,gray, silver, black, silver, olive
tt0097027,1989,"Crime, Drama, War","['gray', 'silver', 'black', 'maroon', 'white']",Crime, Drama, War,gray, silver, black, maroon, white
tt0097044,1989,"Comedy, Fantasy, Romance","['black', 'silver', 'gray', 'white', 'gray']",Comedy, Fantasy, Romance,black, silver, gray, white, gray
tt0097052,1989,Comedy,"['silver', 'gray', 'gray', 'white', 'black']",Comedy,,,silver, gray, gray, white, black
tt0097053,1989,"Adventure, Family","['gray', 'white', 'gray', 'maroon', 'gray']",Adventure, Family,,gray, white, gray, maroon, gray
tt0097100,1989,"Biography, Drama, Horror","['gray', 'black', 'gray', 'gray', 'silver']",Biography, Drama, Horror,gray, black, gray, gray, silver
tt0097109,1989,"Comedy, Crime","['gray', 'silver', 'black', 'gray', 'gray']",Comedy, Crime,,gray, silver, black, gray, gray
tt0097115,1990,"Adventure, Drama, Family","['gray', 'white', 'black', 'gray', 'silver']",Adventure, Drama, Family,gray, white, black, gray, silver
tt0097116,1989,"Comedy, Romance","['white', 'olive', 'silver', 'black', 'olive']",Comedy, Romance,,white, olive, silver, black, olive
tt0097119,1989,"Action, Crime, Drama","['white', 'black', 'teal', 'gray', 'silver']",Action, Crime, Drama,white, black, teal, gray, silver
tt0097123,1989,"Comedy, Drama","['white', 'black', 'gray', 'silver', 'silver']",Comedy, Drama,,white, black, gray, silver, silver
tt0097138,1989,"Action, Sci-Fi, Thriller","['gray', 'black', 'olive', 'silver', 'olive']",Action, Sci-Fi, Thriller,gray, black, olive, silver, olive
tt0097142,1989,"Comedy, Drama","['white', 'gray', 'black', 'silver', 'gray']",Comedy, Drama,,white, gray, black, silver, gray
tt0097162,1989,"Horror, Thriller","['red', 'black', 'silver', 'maroon', 'gray']",Horror, Thriller,,red, black, silver, maroon, gray
tt0097165,1989,"Comedy, Drama","['silver', 'black', 'maroon', 'gray', 'silver']",Comedy, Drama,,silver, black, maroon, gray, silver
tt0097166,1989,"Action, Crime, Drama","['olive', 'black', 'white', 'gray', 'gray']",Action, Crime, Drama,olive, black, white, gray, gray
tt0097179,1989,"Action, Horror, Sci-Fi","['teal', 'yellow', 'teal', 'teal', 'silver']",Action, Horror, Sci-Fi,teal, yellow, teal, teal, silver
tt0097211,1989,"Action, Comedy, Crime","['black', 'gray', 'red', 'gray', 'silver']",Action, Comedy, Crime,black, gray, red, gray, silver
tt0097216,1989,"Comedy, Drama","['black', 'silver', 'gray', 'olive', 'teal']",Comedy, Drama,,black, silver, gray, olive, teal
tt0097235,1989,"Comedy, Crime, Thriller","['teal', 'white', 'gray', 'red', 'black']",Comedy, Crime, Thriller,teal, white, gray, red, black
tt0097236,1989,"Comedy, Drama, Romance","['white', 'black', 'olive', 'silver', 'olive']",Comedy, Drama, Romance,white, black, olive, silver, olive
tt0097239,1989,Drama,"['gray', 'white', 'black', 'silver', 'gray']",Drama,,,gray, white, black, silver, gray
tt0097240,1989,"Crime, Drama","['gray', 'black', 'silver', 'gray', 'yellow']",Crime, Drama,,gray, black, silver, gray, yellow
tt0097243,1989,"Drama, Thriller","['silver', 'black', 'gray', 'white', 'maroon']",Drama, Thriller,,silver, black, gray, white, maroon
tt0097262,1989,"Drama, Music, Romance","['black', 'gray', 'gray', 'silver', 'gray']",Drama, Music, Romance,black, gray, gray, silver, gray
tt0097276,1989,"Comedy, Drama, Romance","['silver', 'black', 'gray', 'olive', 'gray']",Comedy, Drama, Romance,silver, black, gray, olive, gray
tt0097289,1989,"Comedy, Adventure, Fantasy","['maroon', 'silver', 'black', 'white', 'gray']",Comedy, Adventure, Fantasy,maroon, silver, black, white, gray
tt0097314,1989,Comedy,"['silver', 'black', 'red', 'white', 'purple']",Comedy,,,silver, black, red, white, purple
tt0097322,1989,"Comedy, Drama, Music","['maroon', 'silver', 'olive', 'black', 'silver']",Comedy, Drama, Music,maroon, silver, olive, black, silver
tt0097328,1989,"Crime, Drama","['teal', 'black', 'gray', 'gray', 'silver']",Crime, Drama,,teal, black, gray, gray, silver
tt0097332,1989,"Crime, Drama, Mystery","['gray', 'silver', 'gray', 'maroon', 'gray']",Crime, Drama, Mystery,gray, silver, gray, maroon, gray
tt0097334,1989,"Action, Adventure, Drama","['silver', 'gray', 'white', 'gray', 'black']",Action, Adventure, Drama,silver, gray, white, gray, black
tt0097336,1989,"Biography, Drama, History","['black', 'silver', 'maroon', 'gray', 'gray']",Biography, Drama, History,black, silver, maroon, gray, gray
tt0097351,1989,"Drama, Family, Fantasy","['white', 'green', 'teal', 'silver', 'gray']",Drama, Family, Fantasy,white, green, teal, silver, gray
tt0097366,1989,"Comedy, Crime, Mystery","['black', 'aqua', 'white', 'silver', 'gray']",Comedy, Crime, Mystery,black, aqua, white, silver, gray
tt0097368,1989,"Horror, Sci-Fi","['black', 'black', 'gray', 'maroon', 'gray']",Horror, Sci-Fi,,black, black, gray, maroon, gray
tt0097388,1989,"Adventure, Horror, Thriller","['gray', 'olive', 'black', 'maroon', 'silver']",Adventure, Horror, Thriller,gray, olive, black, maroon, silver
tt0097424,1989,"Comedy, Drama, Romance","['gray', 'silver', 'gray', 'black', 'gray']",Comedy, Drama, Romance,gray, silver, gray, black, gray
tt0097428,1989,"Action, Comedy, Fantasy","['gray', 'black', 'white', 'purple', 'black']",Action, Comedy, Fantasy,gray, black, white, purple, black
tt0097438,1989,"Action, Drama, Mystery","['maroon', 'yellow', 'silver', 'black', 'olive']",Action, Drama, Mystery,maroon, yellow, silver, black, olive
tt0097441,1989,"Biography, Drama, History","['gray', 'maroon', 'silver', 'black', 'olive']",Biography, Drama, History,gray, maroon, silver, black, olive
tt0097457,1989,"Biography, Drama, Music","['maroon', 'white', 'silver', 'olive', 'silver']",Biography, Drama, Music,maroon, white, silver, olive, silver
tt0097458,1989,Drama,"['maroon', 'gray', 'silver', 'black', 'olive']",Drama,,,maroon, gray, silver, black, olive
tt0097474,1989,"Horror, Thriller","['black', 'gray', 'silver', 'maroon', 'gray']",Horror, Thriller,,black, gray, silver, maroon, gray
tt0097481,1989,"Comedy, Crime, Drama","['black', 'silver', 'gray', 'white', 'gray']",Comedy, Crime, Drama,black, silver, gray, white, gray
tt0097490,1989,Drama,"['silver', 'black', 'maroon', 'gray', 'white']",Drama,,,silver, black, maroon, gray, white
tt0097499,1989,"Action, Biography, Drama","['black', 'gray', 'gray', 'silver', 'black']",Action, Biography, Drama,black, gray, gray, silver, black
tt0097500,1989,"Comedy, Crime, Mystery","['white', 'gray', 'gray', 'silver', 'gray']",Comedy, Crime, Mystery,white, gray, gray, silver, gray
tt0097507,1989,Thriller,"['black', 'gray', 'olive', 'maroon', 'silver']",Thriller,,,black, gray, olive, maroon, silver
tt0097523,1989,"Adventure, Comedy, Family","['maroon', 'white', 'gray', 'silver', 'red']",Adventure, Comedy, Family,maroon, white, gray, silver, red
tt0097527,1989,Horror,"['white', 'black', 'teal', 'gray', 'silver']",Horror,,,white, black, teal, gray, silver
tt0097530,1989,"Comedy, Romance","['silver', 'black', 'white', 'gray', 'teal']",Comedy, Romance,,silver, black, white, gray, teal
tt0097531,1989,"Comedy, Fantasy","['white', 'gray', 'gray', 'gray', 'silver']",Comedy, Fantasy,,white, gray, gray, gray, silver
tt0097567,1989,Drama,"['silver', 'black', 'gray', 'gray', 'navy']",Drama,,,silver, black, gray, gray, navy
tt0097570,1989,"Drama, Romance, War","['white', 'black', 'teal', 'silver', 'gray']",Drama, Romance, War,white, black, teal, silver, gray
tt0097576,1989,"Action, Adventure","['white', 'gray', 'gray', 'black', 'silver']",Action, Adventure,,white, gray, gray, black, silver
tt0097579,1989,"Action, Crime, Drama","['gray', 'white', 'black', 'olive', 'silver']",Action, Crime, Drama,gray, white, black, olive, silver
tt0097607,1989,Drama,"['maroon', 'silver', 'gray', 'black', 'silver']",Drama,,,maroon, silver, gray, black, silver
tt0097613,1989,"Action, Crime, Mystery","['silver', 'black', 'gray', 'black', 'red']",Action, Crime, Mystery,silver, black, gray, black, red
tt0097626,1989,"Crime, Drama, Thriller","['gray', 'black', 'white', 'gray', 'black']",Crime, Drama, Thriller,gray, black, white, gray, black
tt0097637,1989,"Action, Comedy, Crime","['white', 'gray', 'gray', 'silver', 'black']",Action, Comedy, Crime,white, gray, gray, silver, black
tt0097647,1989,"Action, Drama, Family","['maroon', 'silver', 'black', 'maroon', 'gray']",Action, Drama, Family,maroon, silver, black, maroon, gray
tt0097659,1989,"Action, Sport, Thriller","['black', 'silver', 'gray', 'maroon', 'gray']",Action, Sport, Thriller,black, silver, gray, maroon, gray
tt0097662,1989,"Action, Crime, Drama","['black', 'gray', 'olive', 'silver', 'gray']",Action, Crime, Drama,black, gray, olive, silver, gray
tt0097670,1989,"Action, Crime, Drama","['yellow', 'maroon', 'olive', 'black', 'white']",Action, Crime, Drama,yellow, maroon, olive, black, white
tt0097722,1989,Drama,"['red', 'black', 'white', 'maroon', 'gray']",Drama,,,red, black, white, maroon, gray
tt0097731,1989,"Comedy, Action","['gray', 'black', 'silver', 'gray', 'maroon']",Comedy, Action,,gray, black, silver, gray, maroon
tt0097733,1989,"Action, Crime, Thriller","['black', 'silver', 'gray', 'white', 'gray']",Action, Crime, Thriller,black, silver, gray, white, gray
tt0097737,1989,"Adventure, Horror, Mystery","['black', 'gray', 'silver', 'black', 'gray']",Adventure, Horror, Mystery,black, gray, silver, black, gray
tt0097742,1989,"Action, Adventure, Thriller","['red', 'white', 'black', 'maroon', 'silver']",Action, Adventure, Thriller,red, white, black, maroon, silver
tt0097756,1989,"Drama, Romance","['teal', 'silver', 'olive', 'silver', 'black']",Drama, Romance,,teal, silver, olive, silver, black
tt0097757,1989,"Animation, Family, Fantasy","['silver', 'teal', 'teal', 'navy', 'yellow']",Animation, Family, Fantasy,silver, teal, teal, navy, yellow
tt0097758,1989,"Adventure, Comedy, Family","['black', 'gray', 'silver', 'maroon', 'maroon']",Adventure, Comedy, Family,black, gray, silver, maroon, maroon
tt0097770,1989,"Action, Crime, Drama","['white', 'navy', 'silver', 'black', 'gray']",Action, Crime, Drama,white, navy, silver, black, gray
tt0097778,1989,Comedy,"['maroon', 'silver', 'white', 'gray', 'silver']",Comedy,,,maroon, silver, white, gray, silver
tt0097790,1989,Comedy,"['silver', 'black', 'white', 'maroon', 'gray']",Comedy,,,silver, black, white, maroon, gray
tt0097815,1989,"Comedy, Sport","['purple', 'silver', 'gray', 'silver', 'teal']",Comedy, Sport,,purple, silver, gray, silver, teal
tt0097880,1989,"Action, Crime, Drama","['white', 'gray', 'silver', 'gray', 'black']",Action, Crime, Drama,white, gray, silver, gray, black
tt0097883,1989,"Drama, Sci-Fi, Thriller","['silver', 'black', 'gray', 'silver', 'gray']",Drama, Sci-Fi, Thriller,silver, black, gray, silver, gray
tt0097884,1990,"Comedy, Romance","['gray', 'green', 'silver', 'black', 'olive']",Comedy, Romance,,gray, green, silver, black, olive
tt0097892,1989,Comedy,"['black', 'gray', 'silver', 'gray', 'maroon']",Comedy,,,black, gray, silver, gray, maroon
tt0097937,1989,"Biography, Drama","['gray', 'silver', 'black', 'yellow', 'maroon']",Biography, Drama,,gray, silver, black, yellow, maroon
tt0097940,1989,"Comedy, Crime, Drama","['black', 'white', 'yellow', 'silver', 'gray']",Comedy, Crime, Drama,black, white, yellow, silver, gray
tt0097958,1989,Comedy,"['maroon', 'gray', 'gray', 'red', 'silver']",Comedy,,,maroon, gray, gray, red, silver
tt0097964,1989,"Comedy, Drama","['silver', 'black', 'white', 'gray', 'gray']",Comedy, Drama,,silver, black, white, gray, gray
tt0097965,1989,"Comedy, Drama, Romance","['purple', 'teal', 'black', 'silver', 'gray']",Comedy, Drama, Romance,purple, teal, black, silver, gray
tt0097967,1989,"Action, Crime, Thriller","['black', 'silver', 'olive', 'gray', 'red']",Action, Crime, Thriller,black, silver, olive, gray, red
tt0097971,1989,"Crime, Drama, Thriller","['black', 'white', 'gray', 'maroon', 'silver']",Crime, Drama, Thriller,black, white, gray, maroon, silver
tt0097981,1989,"Fantasy, Horror","['gray', 'red', 'black', 'olive', 'maroon']",Fantasy, Horror,,gray, red, black, olive, maroon
tt0097987,1989,"Action, Sport","['silver', 'black', 'silver', 'maroon', 'gray']",Action, Sport,,silver, black, silver, maroon, gray
tt0098022,1989,"Adventure, History, Romance","['white', 'gray', 'silver', 'gray', 'gray']",Adventure, History, Romance,white, gray, silver, gray, gray
tt0098048,1988,"Action, Fantasy, Sci-Fi","['gray', 'black', 'white', 'maroon', 'silver']",Action, Fantasy, Sci-Fi,gray, black, white, maroon, silver
tt0098051,1989,"Action, Crime, Drama","['white', 'gray', 'black', 'silver', 'gray']",Action, Crime, Drama,white, gray, black, silver, gray
tt0098067,1989,"Comedy, Drama","['white', 'maroon', 'gray', 'black', 'silver']",Comedy, Drama,,white, maroon, gray, black, silver
tt0098068,1989,"Comedy, Horror, Mystery","['gray', 'silver', 'white', 'black', 'maroon']",Comedy, Horror, Mystery,gray, silver, white, black, maroon
tt0098084,1989,"Horror, Thriller","['maroon', 'black', 'gray', 'white', 'gray']",Horror, Thriller,,maroon, black, gray, white, gray
tt0098093,1989,"Crime, Mystery, Romance","['white', 'gray', 'gray', 'black', 'silver']",Crime, Mystery, Romance,white, gray, gray, black, silver
tt0098097,1989,"Action, Comedy, Crime","['black', 'gray', 'silver', 'maroon', 'gray']",Action, Comedy, Crime,black, gray, silver, maroon, gray
tt0098105,1989,"Comedy, Crime","['white', 'black', 'olive', 'gray', 'maroon']",Comedy, Crime,,white, black, olive, gray, maroon
tt0098112,1989,Drama,"['silver', 'black', 'gray', 'red', 'silver']",Drama,,,silver, black, gray, red, silver
tt0098115,1989,"Drama, Family, Fantasy","['black', 'gray', 'gray', 'silver', 'gray']",Drama, Family, Fantasy,black, gray, gray, silver, gray
tt0098153,1989,Comedy,"['olive', 'silver', 'black', 'gray', 'white']",Comedy,,,olive, silver, black, gray, white
tt0098158,1989,Action,"['black', 'gray', 'gray', 'silver', 'gray']",Action,,,black, gray, gray, silver, gray
tt0098160,1989,"Drama, Romance","['gray', 'black', 'white', 'teal', 'gray']",Drama, Romance,,gray, black, white, teal, gray
tt0098165,1989,"Action, Drama, Romance","['black', 'silver', 'gray', 'gray', 'silver']",Action, Drama, Romance,black, silver, gray, gray, silver
tt0098184,1989,"Crime, Thriller","['black', 'gray', 'navy', 'silver', 'maroon']",Crime, Thriller,,black, gray, navy, silver, maroon
tt0098188,1989,"Action, Crime, Drama","['black', 'silver', 'gray', 'gray', 'gray']",Action, Crime, Drama,black, silver, gray, gray, gray
tt0098206,1989,"Action, Thriller","['maroon', 'gray', 'gray', 'silver', 'gray']",Action, Thriller,,maroon, gray, gray, silver, gray
tt0098219,1989,"Biography, Crime, Drama","['gray', 'gray', 'silver', 'white', 'gray']",Biography, Crime, Drama,gray, gray, silver, white, gray
tt0098222,1989,"Action, Drama","['black', 'silver', 'gray', 'gray', 'gray']",Action, Drama,,black, silver, gray, gray, gray
tt0098230,1989,Comedy,"['black', 'white', 'gray', 'black', 'silver']",Comedy,,,black, white, gray, black, silver
tt0098258,1989,"Comedy, Drama, Romance","['navy', 'gray', 'silver', 'black', 'gray']",Comedy, Drama, Romance,navy, gray, silver, black, gray
tt0098260,1989,"Drama, History","['gray', 'black', 'silver', 'maroon', 'olive']",Drama, History,,gray, black, silver, maroon, olive
tt0098261,1989,Comedy,"['white', 'maroon', 'gray', 'black', 'maroon']",Comedy,,,white, maroon, gray, black, maroon
tt0098273,1989,"Crime, Drama, Mystery","['black', 'gray', 'maroon', 'silver', 'olive']",Crime, Drama, Mystery,black, gray, maroon, silver, olive
tt0098276,1989,"Comedy, Mystery, Sci-Fi","['teal', 'silver', 'gray', 'black', 'gray']",Comedy, Mystery, Sci-Fi,teal, silver, gray, black, gray
tt0098282,1989,"Comedy, Crime","['gray', 'white', 'olive', 'silver', 'black']",Comedy, Crime,,gray, white, olive, silver, black
tt0098283,1989,"Drama, Romance","['silver', 'black', 'white', 'gray', 'silver']",Drama, Romance,,silver, black, white, gray, silver
tt0098308,1989,Comedy,"['gray', 'silver', 'black', 'gray', 'white']",Comedy,,,gray, silver, black, gray, white
tt0098309,1989,Comedy,"['white', 'gray', 'silver', 'black', 'silver']",Comedy,,,white, gray, silver, black, silver
tt0098319,1989,"Comedy, Drama, Romance","['gray', 'silver', 'gray', 'white', 'black']",Comedy, Drama, Romance,gray, silver, gray, white, black
tt0098320,1989,"Comedy, Horror, Thriller","['gray', 'black', 'maroon', 'silver', 'teal']",Comedy, Horror, Thriller,gray, black, maroon, silver, teal
tt0098330,1989,Drama,"['maroon', 'gray', 'silver', 'gray', 'gray']",Drama,,,maroon, gray, silver, gray, gray
tt0098335,1989,Drama,"['black', 'silver', 'gray', 'gray', 'silver']",Drama,,,black, silver, gray, gray, silver
tt0098343,1989,"Comedy, Drama, Romance","['gray', 'white', 'black', 'silver', 'purple']",Comedy, Drama, Romance,gray, white, black, silver, purple
tt0098347,1989,"Comedy, Drama","['white', 'black', 'gray', 'silver', 'silver']",Comedy, Drama,,white, black, gray, silver, silver
tt0098356,1988,"Comedy, Drama, Fantasy","['silver', 'black', 'white', 'gray', 'gray']",Comedy, Drama, Fantasy,silver, black, white, gray, gray
tt0098375,1990,"Horror, Sci-Fi, Thriller","['maroon', 'olive', 'black', 'olive', 'silver']",Horror, Sci-Fi, Thriller,maroon, olive, black, olive, silver
tt0098382,1989,"Action, Adventure, Fantasy","['gray', 'silver', 'black', 'purple', 'gray']",Action, Adventure, Fantasy,gray, silver, black, purple, gray
tt0098383,1989,"Comedy, Drama","['gray', 'white', 'black', 'silver', 'gray']",Comedy, Drama,,gray, white, black, silver, gray
tt0098384,1989,"Comedy, Drama, Romance","['black', 'silver', 'gray', 'white', 'gray']",Comedy, Drama, Romance,black, silver, gray, white, gray
tt0098439,1989,"Action, Comedy, Crime","['white', 'olive', 'gray', 'black', 'silver']",Action, Comedy, Crime,white, olive, gray, black, silver
tt0098442,1989,"Comedy, Drama, Music","['black', 'silver', 'gray', 'white', 'olive']",Comedy, Drama, Music,black, silver, gray, white, olive
tt0098453,1989,"Comedy, Fantasy, Romance","['aqua', 'white', 'black', 'gray', 'silver']",Comedy, Fantasy, Romance,aqua, white, black, gray, silver
tt0098454,1989,"Crime, Mystery, Thriller","['silver', 'gray', 'gray', 'gray', 'black']",Crime, Mystery, Thriller,silver, gray, gray, gray, black
tt0098471,1989,"Action, Comedy","['gray', 'gray', 'black', 'silver', 'gray']",Action, Comedy,,gray, gray, black, silver, gray
tt0098502,1989,"Action, Comedy, Fantasy","['silver', 'black', 'maroon', 'gray', 'gray']",Action, Comedy, Fantasy,silver, black, maroon, gray, gray
tt0098503,1989,"Action, Comedy, Horror","['black', 'gray', 'red', 'silver', 'gray']",Action, Comedy, Horror,black, gray, red, silver, gray
tt0098513,1989,"Biography, Drama, History","['white', 'black', 'gray', 'gray', 'maroon']",Biography, Drama, History,white, black, gray, gray, maroon
tt0098519,1989,"Adventure, Comedy","['green', 'silver', 'silver', 'yellow', 'olive']",Adventure, Comedy,,green, silver, silver, yellow, olive
tt0098524,1989,"Crime, Drama","['maroon', 'silver', 'olive', 'white', 'gray']",Crime, Drama,,maroon, silver, olive, white, gray
tt0098528,1989,"Comedy, Romance","['white', 'black', 'silver', 'gray', 'silver']",Comedy, Romance,,white, black, silver, gray, silver
tt0098536,1989,"Comedy, Crime, Drama","['yellow', 'olive', 'silver', 'gray', 'maroon']",Comedy, Crime, Drama,yellow, olive, silver, gray, maroon
tt0098546,1989,"Comedy, Drama","['yellow', 'fuchsia', 'maroon', 'gray', 'silver']",Comedy, Drama,,yellow, fuchsia, maroon, gray, silver
tt0098554,1989,Comedy,"['black', 'silver', 'gray', 'white', 'gray']",Comedy,,,black, silver, gray, white, gray
tt0098575,1989,"Drama, Romance","['black', 'white', 'silver', 'navy', 'gray']",Drama, Romance,,black, white, silver, navy, gray
tt0098621,1989,"Comedy, Romance","['black', 'gray', 'silver', 'maroon', 'gray']",Comedy, Romance,,black, gray, silver, maroon, gray
tt0098625,1989,"Comedy, Crime","['silver', 'black', 'white', 'gray', 'silver']",Comedy, Crime,,silver, black, white, gray, silver
tt0098627,1989,"Adventure, Comedy, Crime","['gray', 'teal', 'white', 'black', 'silver']",Adventure, Comedy, Crime,gray, teal, white, black, silver
tt0098631,1989,Drama,"['black', 'silver', 'gray', 'gray', 'silver']",Drama,,,black, silver, gray, gray, silver
tt0098635,1989,"Comedy, Drama, Romance","['white', 'olive', 'gray', 'black', 'silver']",Comedy, Drama, Romance,white, olive, gray, black, silver
tt0098638,1989,Drama,"['silver', 'gray', 'gray', 'silver', 'maroon']",Drama,,,silver, gray, gray, silver, maroon
tt0098645,1989,"Comedy, Mystery","['gray', 'silver', 'gray', 'gray', 'black']",Comedy, Mystery,,gray, silver, gray, gray, black
tt0098659,1989,Drama,"['gray', 'black', 'silver', 'black', 'gray']",Drama,,,gray, black, silver, black, gray
tt0098660,1989,"Biography, Comedy, Drama","['silver', 'black', 'gray', 'white', 'black']",Biography, Comedy, Drama,silver, black, gray, white, black
tt0098663,1989,"Adventure, Comedy, Drama","['black', 'gray', 'teal', 'silver', 'gray']",Adventure, Comedy, Drama,black, gray, teal, silver, gray
tt0098678,1989,"Comedy, Romance","['white', 'gray', 'black', 'olive', 'silver']",Comedy, Romance,,white, gray, black, olive, silver
tt0098724,1989,Drama,"['black', 'gray', 'gray', 'white', 'black']",Drama,,,black, gray, gray, white, black
tt0098987,1990,"Action, Adventure, Comedy","['white', 'black', 'maroon', 'yellow', 'gray']",Action, Adventure, Comedy,white, black, maroon, yellow, gray
tt0098994,1990,"Crime, Drama, Mystery","['olive', 'white', 'gray', 'black', 'gray']",Crime, Drama, Mystery,olive, white, gray, black, gray
tt0099005,1990,"Action, Comedy, War","['black', 'silver', 'white', 'gray', 'gray']",Action, Comedy, War,black, silver, white, gray, gray
tt0099012,1990,"Comedy, Romance","['gray', 'black', 'white', 'maroon', 'black']",Comedy, Romance,,gray, black, white, maroon, black
tt0099018,1990,"Comedy, Drama","['silver', 'black', 'gray', 'silver', 'silver']",Comedy, Drama,,silver, black, gray, silver, silver
tt0099039,1990,"Action, Drama","['silver', 'black', 'gray', 'red', 'gray']",Action, Drama,,silver, black, gray, red, gray
tt0099044,1990,"Action, Comedy, Crime","['maroon', 'white', 'black', 'silver', 'gray']",Action, Comedy, Crime,maroon, white, black, silver, gray
tt0099052,1990,"Comedy, Fantasy, Horror","['black', 'gray', 'silver', 'navy', 'navy']",Comedy, Fantasy, Horror,black, gray, silver, navy, navy
tt0099073,1990,Drama,"['black', 'silver', 'gray', 'olive', 'olive']",Drama,,,black, silver, gray, olive, olive
tt0099077,1990,"Biography, Drama","['black', 'silver', 'gray', 'white', 'gray']",Biography, Drama,,black, silver, gray, white, gray
tt0099088,1990,"Adventure, Comedy, Sci-Fi","['gray', 'black', 'silver', 'gray', 'olive']",Adventure, Comedy, Sci-Fi,gray, black, silver, gray, olive
tt0099091,1990,"Drama, Thriller","['silver', 'black', 'silver', 'gray', 'white']",Drama, Thriller,,silver, black, silver, gray, white
tt0099128,1990,"Comedy, Romance","['white', 'black', 'gray', 'gray', 'silver']",Comedy, Romance,,white, black, gray, gray, silver
tt0099141,1990,"Action, Comedy","['silver', 'black', 'gray', 'teal', 'maroon']",Action, Comedy,,silver, black, gray, teal, maroon
tt0099164,1990,"Drama, Thriller","['black', 'silver', 'maroon', 'maroon', 'gray']",Drama, Thriller,,black, silver, maroon, maroon, gray
tt0099165,1990,"Comedy, Drama, Romance","['olive', 'black', 'yellow', 'silver', 'maroon']",Comedy, Drama, Romance,olive, black, yellow, silver, maroon
tt0099173,1990,"Horror, Mystery, Sci-Fi","['maroon', 'silver', 'black', 'olive', 'gray']",Horror, Mystery, Sci-Fi,maroon, silver, black, olive, gray
tt0099200,1990,"Drama, Romance","['black', 'white', 'olive', 'teal', 'silver']",Drama, Romance,,black, white, olive, teal, silver
tt0099204,1990,"Comedy, Crime","['gray', 'white', 'silver', 'gray', 'black']",Comedy, Crime,,gray, white, silver, gray, black
tt0099250,1990,"Crime, Drama, Romance","['black', 'teal', 'gray', 'maroon', 'white']",Crime, Drama, Romance,black, teal, gray, maroon, white
tt0099253,1990,"Horror, Thriller","['gray', 'white', 'black', 'gray', 'red']",Horror, Thriller,,gray, white, black, gray, red
tt0099291,1990,"Drama, Romance, War","['black', 'gray', 'silver', 'black', 'gray']",Drama, Romance, War,black, gray, silver, black, gray
tt0099300,1991,Drama,"['gray', 'black', 'silver', 'maroon', 'silver']",Drama,,,gray, black, silver, maroon, silver
tt0099305,1990,Comedy,"['purple', 'silver', 'black', 'silver', 'gray']",Comedy,,,purple, silver, black, silver, gray
tt0099310,1990,"Comedy, Drama","['silver', 'black', 'teal', 'silver', 'gray']",Comedy, Drama,,silver, black, teal, silver, gray
tt0099316,1990,"Comedy, Drama","['gray', 'white', 'maroon', 'silver', 'maroon']",Comedy, Drama,,gray, white, maroon, silver, maroon
tt0099327,1990,"Action, Adventure, Thriller","['gray', 'maroon', 'silver', 'gray', 'gray']",Action, Adventure, Thriller,gray, maroon, silver, gray, gray
tt0099329,1990,"Comedy, Musical","['teal', 'silver', 'gray', 'black', 'white']",Comedy, Musical,,teal, silver, gray, black, white
tt0099334,1990,"Comedy, Drama, History","['silver', 'black', 'gray', 'olive', 'gray']",Comedy, Drama, History,silver, black, gray, olive, gray
tt0099342,1990,Comedy,"['olive', 'white', 'gray', 'black', 'silver']",Comedy,,,olive, white, gray, black, silver
tt0099348,1990,"Adventure, Drama, Western","['silver', 'black', 'purple', 'white', 'gray']",Adventure, Drama, Western,silver, black, purple, white, gray
tt0099365,1990,"Action, Sci-Fi, Thriller","['black', 'olive', 'teal', 'navy', 'silver']",Action, Sci-Fi, Thriller,black, olive, teal, navy, silver
tt0099371,1990,"Action, Drama, Sport","['gray', 'black', 'gray', 'silver', 'purple']",Action, Drama, Sport,gray, black, gray, silver, purple
tt0099385,1990,"Action, Crime, Mystery","['black', 'gray', 'white', 'gray', 'olive']",Action, Crime, Mystery,black, gray, white, gray, olive
tt0099395,1990,Horror,"['gray', 'gray', 'black', 'olive', 'silver']",Horror,,,gray, gray, black, olive, silver
tt0099397,1991,"Mystery, Thriller","['gray', 'white', 'black', 'gray', 'black']",Mystery, Thriller,,gray, white, black, gray, black
tt0099422,1990,"Action, Comedy, Crime","['black', 'maroon', 'silver', 'navy', 'yellow']",Action, Comedy, Crime,black, maroon, silver, navy, yellow
tt0099460,1990,"Action, Comedy, Crime","['gray', 'black', 'silver', 'olive', 'maroon']",Action, Comedy, Crime,gray, black, silver, olive, maroon
tt0099480,1990,"Comedy, Drama","['purple', 'silver', 'teal', 'black', 'gray']",Comedy, Drama,,purple, silver, teal, black, gray
